id,game_id,game_date,season,home_team_id,away_team_id,home_team_score,away_team_score,home_rest_days,away_rest_days
2584,401473166,2023-09-11 23:10:00,2023,NYM,ARI,3,4,0.0,0.0
2585,401473170,2023-09-11 23:10:00,2023,BOS,NYY,0,0,0.0,0.0
2586,401473168,2023-09-11 23:40:00,2023,CHW,KC,0,0,0.0,0.0
2587,401473169,2023-09-11 23:40:00,2023,MIL,MIA,12,0,0.0,0.0
2588,401473174,2023-09-11 23:40:00,2023,MIN,TB,4,7,0.0,0.0
2589,401473171,2023-09-12 00:10:00,2023,HOU,OAK,0,4,0.0,0.0
2590,401473177,2023-09-12 00:40:00,2023,COL,CHC,4,5,0.0,0.0
2591,401473165,2023-09-12 01:40:00,2023,SEA,LAA,5,8,0.0,0.0
2592,401473167,2023-09-12 01:45:00,2023,SF,CLE,5,4,0.0,0.0
2593,401473172,2023-09-12 02:10:00,2023,LAD,SD,8,11,0.0,0.0
2594,401598209,2023-09-12 17:35:00,2023,BOS,NYY,2,3,-1.0,-1.0
2595,401473183,2023-09-12 20:40:00,2023,CHW,KC,6,2,-1.0,-1.0
2596,401473188,2023-09-12 22:35:00,2023,BAL,STL,2,5,0.0,0.0
2597,401473191,2023-09-12 22:35:00,2023,PIT,WSH,5,1,0.0,0.0
2598,401473180,2023-09-12 22:40:00,2023,PHI,ATL,6,7,0.0,0.0
2599,401473181,2023-09-12 22:40:00,2023,DET,CIN,5,6,1.0,1.0
2600,401473190,2023-09-12 23:07:00,2023,TOR,TEX,3,6,0.0,0.0
2601,401473179,2023-09-12 23:10:00,2023,NYM,ARI,7,4,0.0,0.0
2602,401473185,2023-09-12 23:10:00,2023,BOS,NYY,1,4,-1.0,-1.0
2603,401473184,2023-09-12 23:40:00,2023,MIL,MIA,3,1,0.0,0.0
2604,401473189,2023-09-12 23:40:00,2023,MIN,TB,3,2,0.0,0.0
2605,401598109,2023-09-12 23:55:00,2023,CHW,KC,10,11,-1.0,-1.0
2606,401473186,2023-09-13 00:10:00,2023,HOU,OAK,2,6,0.0,0.0
2607,401473192,2023-09-13 00:40:00,2023,COL,CHC,6,4,0.0,0.0
2608,401473178,2023-09-13 01:40:00,2023,SEA,LAA,8,0,0.0,0.0
2609,401473182,2023-09-13 01:45:00,2023,SF,CLE,1,3,0.0,0.0
2610,401473187,2023-09-13 02:10:00,2023,LAD,SD,11,2,0.0,0.0
2611,401473204,2023-09-13 17:10:00,2023,MIN,TB,4,5,-1.0,-1.0
2612,401473206,2023-09-13 19:10:00,2023,COL,CHC,7,3,-1.0,-1.0
2613,401473197,2023-09-13 19:45:00,2023,SF,CLE,6,5,-1.0,-1.0
2614,401473193,2023-09-13 20:10:00,2023,SEA,LAA,3,2,-1.0,-1.0
2615,401473203,2023-09-13 22:35:00,2023,BAL,STL,0,1,0.0,0.0
2616,401473207,2023-09-13 22:35:00,2023,PIT,WSH,7,6,0.0,0.0
2617,401473195,2023-09-13 22:40:00,2023,PHI,ATL,1,4,0.0,0.0
2618,401473196,2023-09-13 22:40:00,2023,DET,CIN,3,4,0.0,0.0
2619,401473205,2023-09-13 23:07:00,2023,TOR,TEX,0,10,0.0,0.0
2620,401473194,2023-09-13 23:10:00,2023,NYM,ARI,7,1,0.0,0.0
2621,401473200,2023-09-13 23:10:00,2023,BOS,NYY,0,0,0.0,0.0
2622,401473201,2023-09-13 23:10:00,2023,HOU,OAK,6,2,-1.0,-1.0
2624,401473199,2023-09-13 23:40:00,2023,MIL,MIA,0,2,0.0,0.0
2623,401473198,2023-09-13 23:40:00,2023,CHW,KC,1,7,-1.0,-1.0
2625,401473202,2023-09-14 02:10:00,2023,LAD,SD,1,6,0.0,0.0
2626,401473216,2023-09-14 16:35:00,2023,PIT,WSH,2,0,-1.0,-1.0
2627,401473210,2023-09-14 17:10:00,2023,DET,CIN,8,2,-1.0,-1.0
2628,401598869,2023-09-14 17:35:00,2023,BOS,NYY,5,0,-1.0,-1.0
2629,401473211,2023-09-14 18:10:00,2023,MIL,MIA,4,2,-1.0,-1.0
2630,401473208,2023-09-14 20:10:00,2023,NYM,ARI,11,1,-1.0,-1.0
2631,401473215,2023-09-14 23:07:00,2023,TOR,TEX,2,9,0.0,0.0
2632,401473213,2023-09-14 23:15:00,2023,BOS,NYY,5,8,-1.0,-1.0
2633,401473214,2023-09-14 23:15:00,2023,BAL,TB,3,4,0.0,0.0
2634,401473212,2023-09-14 23:40:00,2023,CHW,MIN,2,10,0.0,0.0
2635,401473217,2023-09-15 00:40:00,2023,COL,SF,0,0,0.0,0.0
2636,401473231,2023-09-15 22:35:00,2023,PIT,NYY,5,7,0.0,-1.0
2637,401473218,2023-09-15 22:40:00,2023,MIA,ATL,9,6,0.0,1.0
2638,401473228,2023-09-15 23:05:00,2023,BAL,TB,1,7,-1.0,-1.0
2639,401473219,2023-09-15 23:07:00,2023,TOR,BOS,3,0,0.0,-1.0
2641,401473229,2023-09-15 23:10:00,2023,CLE,TEX,12,3,1.0,0.0
2640,401473221,2023-09-15 23:10:00,2023,NYM,CIN,3,5,0.0,0.0
2642,401473225,2023-09-15 23:40:00,2023,CHW,MIN,2,10,0.0,0.0
2643,401473223,2023-09-16 00:10:00,2023,KC,HOU,4,2,1.0,1.0
2644,401473230,2023-09-16 00:10:00,2023,MIL,WSH,5,3,0.0,0.0
2645,401473226,2023-09-16 00:15:00,2023,STL,PHI,4,5,1.0,1.0
2646,401473232,2023-09-16 00:40:00,2023,COL,SF,3,2,0.0,0.0
2647,401473222,2023-09-16 01:38:00,2023,LAA,DET,2,11,1.0,0.0
2648,401473220,2023-09-16 01:40:00,2023,ARI,CHC,6,4,0.0,1.0
2649,401473227,2023-09-16 01:40:00,2023,OAK,SD,3,8,1.0,0.0
2650,401473224,2023-09-16 02:10:00,2023,SEA,LAD,3,6,1.0,1.0
2651,401599189,2023-09-16 18:10:00,2023,COL,SF,9,5,-1.0,-1.0
2652,401473234,2023-09-16 19:07:00,2023,TOR,BOS,4,3,-1.0,-1.0
2653,401473242,2023-09-16 20:07:00,2023,OAK,SD,2,5,-1.0,-1.0
2654,401473233,2023-09-16 20:10:00,2023,MIA,ATL,11,5,-1.0,-1.0
2655,401473244,2023-09-16 22:10:00,2023,CLE,TEX,2,1,-1.0,-1.0
2656,401473246,2023-09-16 22:35:00,2023,PIT,NYY,3,6,0.0,0.0
2657,401473243,2023-09-16 23:05:00,2023,BAL,TB,8,0,0.0,0.0
2658,401473236,2023-09-16 23:10:00,2023,NYM,CIN,2,3,0.0,0.0
2659,401473238,2023-09-16 23:10:00,2023,KC,HOU,10,8,-1.0,-1.0
2660,401473240,2023-09-16 23:10:00,2023,CHW,MIN,7,6,-1.0,-1.0
2661,401473245,2023-09-16 23:10:00,2023,MIL,WSH,9,5,-1.0,-1.0
2662,401473241,2023-09-16 23:15:00,2023,STL,PHI,1,6,-1.0,-1.0
2663,401473235,2023-09-17 00:10:00,2023,ARI,CHC,7,6,-1.0,-1.0
2664,401473247,2023-09-17 00:10:00,2023,COL,SF,5,2,-1.0,-1.0
2665,401473237,2023-09-17 01:07:00,2023,LAA,DET,4,5,-1.0,-1.0
2666,401473239,2023-09-17 01:40:00,2023,SEA,LAD,2,6,-1.0,-1.0
2667,401473258,2023-09-17 17:35:00,2023,BAL,TB,5,4,-1.0,-1.0
2668,401473261,2023-09-17 17:35:00,2023,PIT,NYY,3,2,-1.0,-1.0
2669,401473249,2023-09-17 17:37:00,2023,TOR,BOS,3,2,-1.0,-1.0
2670,401473248,2023-09-17 17:40:00,2023,MIA,ATL,16,2,-1.0,-1.0
2671,401473251,2023-09-17 17:40:00,2023,NYM,CIN,8,4,-1.0,-1.0
2672,401473259,2023-09-17 17:40:00,2023,CLE,TEX,9,2,-1.0,-1.0
2675,401473260,2023-09-17 18:10:00,2023,MIL,WSH,1,2,-1.0,-1.0
2674,401473255,2023-09-17 18:10:00,2023,CHW,MIN,0,4,-1.0,-1.0
2673,401473253,2023-09-17 18:10:00,2023,KC,HOU,1,7,-1.0,-1.0
2676,401473256,2023-09-17 18:15:00,2023,STL,PHI,6,5,-1.0,-1.0
2677,401473262,2023-09-17 19:10:00,2023,COL,SF,10,11,-1.0,-1.0
2678,401473252,2023-09-17 20:07:00,2023,LAA,DET,3,5,-1.0,-1.0
2679,401473257,2023-09-17 20:07:00,2023,OAK,SD,1,10,0.0,0.0
2680,401473254,2023-09-17 20:10:00,2023,SEA,LAD,1,6,-1.0,-1.0
2681,401473250,2023-09-17 23:00:00,2023,ARI,CHC,6,2,-1.0,-1.0
2682,401473266,2023-09-18 18:10:00,2023,KC,CLE,6,4,0.0,0.0
2683,401473269,2023-09-18 22:40:00,2023,CIN,MIN,7,3,0.0,0.0
2684,401473270,2023-09-18 22:40:00,2023,MIA,NYM,1,2,0.0,0.0
2685,401473265,2023-09-18 23:05:00,2023,WSH,CHW,1,6,0.0,0.0
2686,401473271,2023-09-18 23:20:00,2023,ATL,PHI,1,7,0.0,0.0
2687,401473268,2023-09-18 23:45:00,2023,STL,MIL,1,0,0.0,0.0
2688,401473264,2023-09-19 00:05:00,2023,TEX,BOS,2,4,0.0,0.0
2689,401473263,2023-09-19 00:10:00,2023,HOU,BAL,7,8,0.0,0.0
2691,401473273,2023-09-19 01:40:00,2023,SD,COL,11,9,0.0,0.0
2690,401473272,2023-09-19 01:40:00,2023,OAK,SEA,0,5,0.0,0.0
2692,401473267,2023-09-19 02:10:00,2023,LAD,DET,8,3,0.0,0.0
2693,401473274,2023-09-19 22:40:00,2023,TB,LAA,6,2,1.0,1.0
2694,401473281,2023-09-19 22:40:00,2023,CIN,MIN,0,7,0.0,0.0
2695,401473282,2023-09-19 22:40:00,2023,MIA,NYM,4,3,0.0,0.0
2696,401473277,2023-09-19 23:05:00,2023,WSH,CHW,4,3,0.0,0.0
2697,401473287,2023-09-19 23:05:00,2023,NYY,TOR,1,7,1.0,1.0
2698,401473283,2023-09-19 23:20:00,2023,ATL,PHI,9,3,0.0,0.0
2699,401473278,2023-09-19 23:40:00,2023,KC,CLE,7,6,0.0,0.0
2700,401473284,2023-09-19 23:40:00,2023,CHC,PIT,14,1,1.0,1.0
2701,401473280,2023-09-19 23:45:00,2023,STL,MIL,3,7,0.0,0.0
2702,401473276,2023-09-20 00:05:00,2023,TEX,BOS,6,4,0.0,0.0
2703,401473275,2023-09-20 00:10:00,2023,HOU,BAL,5,9,0.0,0.0
2704,401473285,2023-09-20 01:40:00,2023,OAK,SEA,2,7,0.0,0.0
2705,401473286,2023-09-20 01:40:00,2023,ARI,SF,8,4,1.0,1.0
2706,401473288,2023-09-20 01:40:00,2023,SD,COL,2,0,0.0,0.0
2707,401473279,2023-09-20 02:10:00,2023,LAD,DET,3,2,0.0,0.0
2708,401473298,2023-09-20 16:20:00,2023,ATL,PHI,5,6,-1.0,-1.0
2709,401473296,2023-09-20 16:35:00,2023,CIN,MIN,3,5,-1.0,-1.0
2710,401473292,2023-09-20 17:05:00,2023,WSH,CHW,13,3,-1.0,-1.0
2711,401473291,2023-09-20 18:05:00,2023,TEX,BOS,15,5,-1.0,-1.0
2712,401473290,2023-09-20 18:10:00,2023,HOU,BAL,2,1,-1.0,-1.0
2713,401473293,2023-09-20 18:10:00,2023,KC,CLE,6,2,-1.0,-1.0
2714,401473300,2023-09-20 19:37:00,2023,OAK,SEA,3,6,-1.0,-1.0
2715,401473301,2023-09-20 19:40:00,2023,ARI,SF,7,1,-1.0,-1.0
2716,401473303,2023-09-20 20:10:00,2023,SD,COL,3,2,-1.0,-1.0
2717,401473289,2023-09-20 22:40:00,2023,TB,LAA,3,8,0.0,0.0
2718,401473297,2023-09-20 22:40:00,2023,MIA,NYM,3,8,0.0,0.0
2719,401473302,2023-09-20 23:05:00,2023,NYY,TOR,1,6,0.0,0.0
2720,401473299,2023-09-20 23:40:00,2023,CHC,PIT,7,13,0.0,0.0
2721,401473295,2023-09-20 23:45:00,2023,STL,MIL,2,8,0.0,0.0
2722,401473294,2023-09-21 02:10:00,2023,LAD,DET,2,4,0.0,0.0
2723,401473304,2023-09-21 17:10:00,2023,TB,LAA,5,4,-1.0,-1.0
2724,401473308,2023-09-21 17:15:00,2023,STL,MIL,0,6,-1.0,-1.0
2725,401473305,2023-09-21 23:05:00,2023,WSH,ATL,3,10,0.0,0.0
2726,401473312,2023-09-21 23:05:00,2023,NYY,TOR,5,3,0.0,0.0
2727,401473306,2023-09-21 23:15:00,2023,CLE,BAL,5,2,0.0,0.0
2728,401473309,2023-09-21 23:15:00,2023,PHI,NYM,5,4,0.0,0.0
2729,401473310,2023-09-21 23:40:00,2023,CHC,PIT,6,8,0.0,0.0
2730,401473307,2023-09-22 01:40:00,2023,OAK,DET,3,7,0.0,-1.0
2731,401473311,2023-09-22 02:10:00,2023,LAD,SF,7,2,0.0,0.0
2732,401473318,2023-09-22 18:20:00,2023,CHC,COL,6,0,-1.0,0.0
2733,401473321,2023-09-22 22:40:00,2023,MIA,MIL,1,16,1.0,0.0
2734,401473323,2023-09-22 22:40:00,2023,CIN,PIT,5,7,1.0,-1.0
2735,401473326,2023-09-22 22:40:00,2023,TB,TOR,2,6,0.0,-1.0
2736,401473314,2023-09-22 23:05:00,2023,NYY,ARI,7,1,0.0,1.0
2737,401473315,2023-09-22 23:05:00,2023,WSH,ATL,6,9,0.0,0.0
2738,401473322,2023-09-22 23:05:00,2023,PHI,NYM,5,4,-1.0,-1.0
2739,401473316,2023-09-22 23:10:00,2023,CLE,BAL,9,8,-1.0,-1.0
2740,401473317,2023-09-22 23:10:00,2023,BOS,CHW,3,2,1.0,1.0
2741,401473324,2023-09-23 00:05:00,2023,TEX,SEA,8,5,1.0,1.0
2742,401473313,2023-09-23 00:10:00,2023,MIN,LAA,8,6,1.0,0.0
2743,401473320,2023-09-23 00:10:00,2023,HOU,KC,5,7,1.0,1.0
2744,401473319,2023-09-23 01:40:00,2023,OAK,DET,8,2,0.0,0.0
2745,401473327,2023-09-23 01:40:00,2023,SD,STL,4,2,1.0,0.0
2746,401473325,2023-09-23 02:10:00,2023,LAD,SF,1,5,0.0,0.0
2747,401473329,2023-09-23 17:05:00,2023,NYY,ARI,0,0,-1.0,-1.0
2748,401473330,2023-09-23 17:05:00,2023,WSH,ATL,0,0,-1.0,-1.0
2749,401473328,2023-09-23 18:10:00,2023,MIN,LAA,0,1,-1.0,-1.0
2750,401473333,2023-09-23 18:20:00,2023,CHC,COL,6,3,0.0,0.0
2751,401473337,2023-09-23 20:05:00,2023,PHI,NYM,7,5,-1.0,-1.0
2752,401473334,2023-09-23 20:07:00,2023,OAK,DET,4,1,-1.0,-1.0
2753,401473332,2023-09-23 20:10:00,2023,BOS,CHW,0,1,-1.0,-1.0
2754,401473336,2023-09-23 20:10:00,2023,MIA,MIL,5,4,-1.0,-1.0
2755,401473341,2023-09-23 20:10:00,2023,TB,TOR,7,6,-1.0,-1.0
2756,401473331,2023-09-23 22:10:00,2023,CLE,BAL,1,2,-1.0,-1.0
2757,401473338,2023-09-23 22:40:00,2023,CIN,PIT,12,13,0.0,0.0
2758,401473339,2023-09-23 23:05:00,2023,TEX,SEA,2,0,-1.0,-1.0
2759,401473335,2023-09-23 23:10:00,2023,HOU,KC,2,3,-1.0,-1.0
2760,401473342,2023-09-24 00:40:00,2023,SD,STL,2,5,-1.0,-1.0
2761,401473340,2023-09-24 01:10:00,2023,LAD,SF,7,0,-1.0,-1.0
2762,401473356,2023-09-24 17:10:00,2023,TB,TOR,5,9,-1.0,-1.0
2763,401473344,2023-09-24 17:35:00,2023,NYY,ARI,1,7,0.0,0.0
2764,401473345,2023-09-24 17:35:00,2023,WSH,ATL,3,2,0.0,0.0
2765,401473347,2023-09-24 17:35:00,2023,BOS,CHW,2,3,-1.0,-1.0
2766,401473346,2023-09-24 17:40:00,2023,CLE,BAL,1,5,-1.0,-1.0
2767,401473351,2023-09-24 17:40:00,2023,MIA,MIL,6,1,-1.0,-1.0
2768,401473353,2023-09-24 17:40:00,2023,CIN,PIT,4,2,-1.0,-1.0
2769,401473343,2023-09-24 18:10:00,2023,MIN,LAA,9,3,0.0,0.0
2770,401473350,2023-09-24 18:10:00,2023,HOU,KC,5,6,-1.0,-1.0
2771,401473348,2023-09-24 18:20:00,2023,CHC,COL,4,3,0.0,0.0
2772,401473354,2023-09-24 18:35:00,2023,TEX,SEA,9,8,-1.0,-1.0
2773,401473349,2023-09-24 20:07:00,2023,OAK,DET,0,2,0.0,0.0
2774,401473357,2023-09-24 20:10:00,2023,SD,STL,12,2,-1.0,-1.0
2775,401473352,2023-09-24 22:05:00,2023,PHI,NYM,5,2,0.0,0.0
2776,401602489,2023-09-24 22:35:00,2023,WSH,ATL,5,8,-1.0,-1.0
2777,401473355,2023-09-24 23:00:00,2023,LAD,SF,3,2,-1.0,-1.0
2778,401602589,2023-09-25 17:05:00,2023,NYY,ARI,6,4,-1.0,-1.0
2779,401473361,2023-09-26 01:38:00,2023,LAA,TEX,1,5,0.0,0.0
2780,401473359,2023-09-26 01:40:00,2023,SEA,HOU,1,5,0.0,0.0
2781,401473360,2023-09-26 01:45:00,2023,SF,SD,2,1,0.0,0.0
2782,401473376,2023-09-26 19:10:00,2023,COL,LAD,4,1,1.0,0.0
2783,401473364,2023-09-26 22:10:00,2023,CLE,CIN,7,11,1.0,1.0
2784,401473375,2023-09-26 22:35:00,2023,BAL,WSH,1,0,1.0,1.0
2785,401473366,2023-09-26 22:40:00,2023,DET,KC,6,3,1.0,1.0
2786,401473370,2023-09-26 22:40:00,2023,PHI,PIT,3,2,1.0,1.0
2787,401473368,2023-09-26 23:07:00,2023,TOR,NYY,0,2,1.0,0.0
2788,401473367,2023-09-26 23:10:00,2023,NYM,MIA,0,0,1.0,1.0
2789,401473373,2023-09-26 23:10:00,2023,BOS,TB,7,9,1.0,1.0
2790,401473363,2023-09-26 23:20:00,2023,ATL,CHC,7,6,1.0,1.0
2793,401473372,2023-09-26 23:40:00,2023,MIL,STL,1,4,1.0,1.0
2792,401473369,2023-09-26 23:40:00,2023,MIN,OAK,11,3,1.0,1.0
2791,401473362,2023-09-26 23:40:00,2023,CHW,ARI,4,15,1.0,0.0
2794,401473377,2023-09-27 00:40:00,2023,COL,LAD,2,11,-1.0,-1.0
2795,401473374,2023-09-27 01:38:00,2023,LAA,TEX,9,3,0.0,0.0
2796,401473371,2023-09-27 01:45:00,2023,SF,SD,0,4,0.0,0.0
2797,401473365,2023-09-27 02:05:00,2023,SEA,HOU,6,2,0.0,0.0
2798,401473378,2023-09-27 18:10:00,2023,CHW,ARI,0,3,-1.0,-1.0
2799,401604069,2023-09-27 20:10:00,2023,NYM,MIA,11,2,-1.0,-1.0
2800,401473380,2023-09-27 22:10:00,2023,CLE,CIN,4,3,0.0,0.0
2801,401473389,2023-09-27 22:10:00,2023,BOS,TB,0,5,-1.0,-1.0
2802,401473391,2023-09-27 22:35:00,2023,BAL,WSH,5,1,0.0,0.0
2803,401473382,2023-09-27 22:40:00,2023,DET,KC,8,0,0.0,0.0
2804,401473386,2023-09-27 22:40:00,2023,PHI,PIT,7,6,0.0,0.0
2805,401473384,2023-09-27 23:07:00,2023,TOR,NYY,0,6,0.0,0.0
2806,401473379,2023-09-27 23:20:00,2023,ATL,CHC,6,5,0.0,0.0
2807,401473383,2023-09-27 23:35:00,2023,NYM,MIA,2,4,-1.0,-1.0
2809,401473388,2023-09-27 23:40:00,2023,MIL,STL,3,2,0.0,0.0
2808,401473385,2023-09-27 23:40:00,2023,MIN,OAK,6,4,0.0,0.0
2810,401473392,2023-09-28 00:40:00,2023,COL,LAD,2,8,0.0,0.0
2811,401473390,2023-09-28 01:38:00,2023,LAA,TEX,0,5,0.0,0.0
2812,401473381,2023-09-28 01:40:00,2023,SEA,HOU,3,8,-1.0,-1.0
2813,401473387,2023-09-28 01:45:00,2023,SF,SD,2,5,0.0,0.0
2814,401473398,2023-09-28 17:10:00,2023,MIN,OAK,1,2,-1.0,-1.0
2815,401473358,2023-09-28 18:10:00,2023,CHW,ARI,3,1,0.0,0.0
2816,401473395,2023-09-28 19:10:00,2023,DET,KC,7,3,-1.0,-1.0
2817,401473400,2023-09-28 20:10:00,2023,MIL,STL,3,0,-1.0,-1.0
2818,401473399,2023-09-28 22:05:00,2023,PHI,PIT,2,3,-1.0,-1.0
2819,401473393,2023-09-28 22:35:00,2023,BAL,BOS,2,0,0.0,0.0
2820,401473397,2023-09-28 23:07:00,2023,TOR,NYY,6,0,0.0,0.0
2821,401473396,2023-09-28 23:10:00,2023,NYM,MIA,1,0,-1.0,-1.0
2822,401473394,2023-09-28 23:20:00,2023,ATL,CHC,5,3,0.0,0.0
2823,401473402,2023-09-29 00:40:00,2023,COL,LAD,14,5,0.0,0.0
2824,401473401,2023-09-29 01:40:00,2023,SEA,TEX,3,2,0.0,0.0
2825,401473416,2023-09-29 22:35:00,2023,PIT,MIA,3,4,0.0,-1.0
2826,401473406,2023-09-29 22:40:00,2023,DET,CLE,5,7,0.0,1.0
2827,401473403,2023-09-29 23:05:00,2023,BAL,BOS,0,3,0.0,0.0
2828,401473413,2023-09-29 23:07:00,2023,TOR,TB,11,4,0.0,1.0
2829,401473411,2023-09-29 23:10:00,2023,NYM,PHI,0,0,0.0,0.0
2830,401473415,2023-09-29 23:20:00,2023,ATL,WSH,6,10,0.0,1.0
2831,401473412,2023-09-29 23:40:00,2023,CHW,SD,2,3,0.0,0.0
2832,401473404,2023-09-30 00:10:00,2023,MIL,CHC,4,3,0.0,0.0
2833,401473409,2023-09-30 00:10:00,2023,KC,NYY,12,5,0.0,0.0
2834,401473417,2023-09-30 00:10:00,2023,COL,MIN,6,7,-1.0,0.0
2835,401473405,2023-09-30 00:15:00,2023,STL,CIN,2,19,0.0,1.0
2836,401473410,2023-09-30 01:38:00,2023,LAA,OAK,5,1,1.0,0.0
2837,401473407,2023-09-30 01:40:00,2023,ARI,HOU,1,2,0.0,1.0
2838,401473414,2023-09-30 02:10:00,2023,SEA,TEX,8,0,0.0,0.0
2839,401473408,2023-09-30 02:15:00,2023,SF,LAD,2,6,1.0,0.0
2840,401473421,2023-09-30 17:10:00,2023,DET,CLE,8,0,-1.0,-1.0
2841,401473428,2023-09-30 19:07:00,2023,TOR,TB,5,7,-1.0,-1.0
2842,401604780,2023-09-30 20:10:00,2023,NYM,PHI,4,3,-1.0,-1.0
2843,401473431,2023-09-30 22:35:00,2023,PIT,MIA,3,7,0.0,0.0
2844,401473419,2023-09-30 23:10:00,2023,MIL,CHC,6,10,-1.0,-1.0
2845,401473424,2023-09-30 23:10:00,2023,KC,NYY,2,5,-1.0,-1.0
2846,401473427,2023-09-30 23:10:00,2023,CHW,SD,1,6,-1.0,-1.0
2847,401473418,2023-09-30 23:15:00,2023,BAL,BOS,5,2,0.0,0.0
2848,401473420,2023-09-30 23:15:00,2023,STL,CIN,15,6,-1.0,-1.0
2849,401473426,2023-09-30 23:15:00,2023,NYM,PHI,11,4,-1.0,-1.0
2850,401473429,2023-09-30 23:15:00,2023,SEA,TEX,1,6,-1.0,-1.0
2851,401473430,2023-09-30 23:20:00,2023,ATL,WSH,5,3,0.0,0.0
2852,401473422,2023-10-01 00:10:00,2023,ARI,HOU,0,1,-1.0,-1.0
2853,401473432,2023-10-01 00:10:00,2023,COL,MIN,6,14,0.0,0.0
2854,401473423,2023-10-01 01:05:00,2023,SF,LAD,2,1,-1.0,-1.0
2855,401473425,2023-10-01 01:07:00,2023,LAA,OAK,3,7,-1.0,-1.0
2856,401473433,2023-10-01 19:05:00,2023,BAL,BOS,1,6,-1.0,-1.0
2857,401473438,2023-10-01 19:05:00,2023,SF,LAD,2,5,-1.0,-1.0
2858,401473446,2023-10-01 19:05:00,2023,PIT,MIA,3,0,-1.0,-1.0
2860,401473443,2023-10-01 19:07:00,2023,TOR,TB,8,12,0.0,0.0
2859,401473440,2023-10-01 19:07:00,2023,LAA,OAK,7,3,-1.0,-1.0
2861,401473434,2023-10-01 19:10:00,2023,MIL,CHC,4,0,-1.0,-1.0
2862,401473436,2023-10-01 19:10:00,2023,DET,CLE,5,2,0.0,0.0
2863,401473437,2023-10-01 19:10:00,2023,ARI,HOU,1,8,-1.0,-1.0
2864,401473439,2023-10-01 19:10:00,2023,KC,NYY,5,2,-1.0,-1.0
2865,401473441,2023-10-01 19:10:00,2023,NYM,PHI,1,9,-1.0,-1.0
2866,401473442,2023-10-01 19:10:00,2023,CHW,SD,1,2,-1.0,-1.0
2867,401473444,2023-10-01 19:10:00,2023,SEA,TEX,1,0,-1.0,-1.0
2868,401473445,2023-10-01 19:10:00,2023,ATL,WSH,9,10,-1.0,-1.0
2869,401473447,2023-10-01 19:10:00,2023,COL,MIN,3,2,-1.0,-1.0
2870,401473435,2023-10-01 19:15:00,2023,STL,CIN,4,3,-1.0,-1.0
2871,401581110,2023-10-03 19:00:00,2023,TB,TEX,0,4,0.0,0.0
2872,401581113,2023-10-03 20:30:00,2023,MIN,TOR,3,1,1.0,1.0
2873,401581119,2023-10-03 23:00:00,2023,MIL,ARI,3,6,1.0,1.0
2874,401581116,2023-10-04 00:00:00,2023,PHI,MIA,4,1,1.0,1.0
2875,401581111,2023-10-04 19:00:00,2023,TB,TEX,1,7,0.0,0.0
2876,401581114,2023-10-04 20:30:00,2023,MIN,TOR,2,0,0.0,0.0
2877,401581120,2023-10-04 23:00:00,2023,MIL,ARI,2,5,0.0,0.0
2878,401581117,2023-10-05 00:00:00,2023,PHI,MIA,7,1,0.0,0.0
2879,401581122,2023-10-07 17:00:00,2023,BAL,TEX,2,3,4.0,1.0
2880,401581127,2023-10-07 20:45:00,2023,HOU,MIN,6,4,5.0,2.0
2881,401581132,2023-10-07 22:00:00,2023,ATL,PHI,0,3,5.0,1.0
2882,401581137,2023-10-08 01:20:00,2023,LAD,ARI,2,11,5.0,2.0
2883,401581123,2023-10-08 20:07:00,2023,BAL,TEX,8,11,0.0,0.0
2884,401581128,2023-10-09 00:03:00,2023,HOU,MIN,2,6,0.0,0.0
2885,401581133,2023-10-09 22:07:00,2023,ATL,PHI,5,4,1.0,1.0
2886,401581138,2023-10-10 01:07:00,2023,LAD,ARI,2,4,0.0,0.0
2887,401581129,2023-10-10 20:07:00,2023,MIN,HOU,1,9,0.0,0.0
2888,401581124,2023-10-11 00:03:00,2023,TEX,BAL,7,1,1.0,1.0
2889,401581134,2023-10-11 21:07:00,2023,PHI,ATL,10,2,0.0,0.0
2890,401581130,2023-10-11 23:07:00,2023,MIN,HOU,2,3,0.0,0.0
2891,401581139,2023-10-12 01:07:00,2023,ARI,LAD,4,2,1.0,1.0
2892,401581135,2023-10-13 00:07:00,2023,PHI,ATL,3,1,0.0,0.0
2893,401581149,2023-10-16 00:15:00,2023,HOU,TEX,0,2,3.0,4.0
2894,401581150,2023-10-16 20:37:00,2023,HOU,TEX,4,5,-1.0,-1.0
2895,401581108,2023-10-17 00:07:00,2023,PHI,ARI,5,3,3.0,3.0
2896,401581107,2023-10-18 00:07:00,2023,PHI,ARI,10,0,0.0,0.0
2897,401581151,2023-10-19 00:03:00,2023,TEX,HOU,5,8,1.0,1.0
2898,401581106,2023-10-19 21:07:00,2023,ARI,PHI,2,1,0.0,0.0
2899,401581152,2023-10-20 00:03:00,2023,TEX,HOU,3,10,0.0,0.0
2900,401581153,2023-10-20 21:07:00,2023,TEX,HOU,4,5,-1.0,-1.0
2901,401581105,2023-10-21 00:07:00,2023,ARI,PHI,6,5,0.0,0.0
2902,401581104,2023-10-22 00:07:00,2023,ARI,PHI,1,6,0.0,0.0
2903,401581154,2023-10-23 00:03:00,2023,HOU,TEX,2,9,1.0,1.0
2904,401581103,2023-10-23 21:07:00,2023,PHI,ARI,1,5,0.0,0.0
